dataset,plot_id,start_date,end_date,latitude,longitude,diameter,height,species,plant_AGB_kg
ElSalvador,San_Sebastián_El_Chingo_16_5,2013-01-01,2013-12-31,13.342278442231413,-88.89086322384209,3.45,5.0,mangle,3.20787673885832
ElSalvador,San_Sebastián_El_Chingo_16_5,2013-01-01,2013-12-31,13.342278442231413,-88.89086322384209,1.75,5.0,mangle,0.549271356273465
ElSalvador,San_Sebastián_El_Chingo_16_5,2013-01-01,2013-12-31,13.342278442231413,-88.89086322384209,1.58,3.0,racemosa,0.321009844394296
ElSalvador,San_Sebastián_El_Chingo_16_5,2013-01-01,2013-12-31,13.342278442231413,-88.89086322384209,4.76,5.0,mangle,7.40740520291425
ElSalvador,San_Sebastián_El_Chingo_16_5,2013-01-01,2013-12-31,13.342278442231413,-88.89086322384209,3.3,5.0,germinans,2.45788461636486
ElSalvador,San_Sebastián_El_Chingo_16_5,2013-01-01,2013-12-31,13.342278442231413,-88.89086322384209,0.71,1.8,mangle,0.0526210769115656
ElSalvador,San_Sebastián_El_Chingo_16_5,2013-01-01,2013-12-31,13.342278442231413,-88.89086322384209,0.35,1.75,germinans,0.0112691547339238
ElSalvador,San_Sebastián_El_Chingo_16_5,2013-01-01,2013-12-31,13.342278442231413,-88.89086322384209,1.26,3.0,mangle,0.233803733804921
ElSalvador,San_Sebastián_El_Chingo_16_5,2013-01-01,2013-12-31,13.342278442231413,-88.89086322384209,0.96,2.0,mangle,0.115290422595006
ElSalvador,San_Sebastián_El_Chingo_16_5,2013-01-01,2013-12-31,13.342278442231413,-88.89086322384209,1.0,1.7,mangle,0.1282
ElSalvador,San_Sebastián_El_Chingo_16_5,2013-01-01,2013-12-31,13.342278442231413,-88.89086322384209,0.75,1.8,mangle,0.0606802428194918
ElSalvador,San_Sebastián_El_Chingo_16_5,2013-01-01,2013-12-31,13.342278442231413,-88.89086322384209,1.14,2.5,mangle,0.180235625739891
ElSalvador,San_Sebastián_El_Chingo_16_5,2013-01-01,2013-12-31,13.342278442231413,-88.89086322384209,1.23,3.0,germinans,0.230091355786367
ElSalvador,San_Sebastián_El_Chingo_16_5,2013-01-01,2013-12-31,13.342278442231413,-88.89086322384209,1.12,2.0,mangle,0.17212933230926
ElSalvador,San_Sebastián_El_Chingo_16_5,2013-01-01,2013-12-31,13.342278442231413,-88.89086322384209,1.0,1.8,mangle,0.1282
ElSalvador,San_Sebastián_El_Chingo_16_5,2013-01-01,2013-12-31,13.342278442231413,-88.89086322384209,4.55,6.0,mangle,6.58745492413401
ElSalvador,San_Sebastián_El_Chingo_16_5,2013-01-01,2013-12-31,13.342278442231413,-88.89086322384209,1.16,3.0,mangle,0.1885726903578
ElSalvador,San_Sebastián_El_Chingo_16_5,2013-01-01,2013-12-31,13.342278442231413,-88.89086322384209,1.56,4.0,mangle,0.407391516379986
ElSalvador,San_Sebastián_El_Chingo_16_5,2013-01-01,2013-12-31,13.342278442231413,-88.89086322384209,4.17,6.0,racemosa,3.63258488176422
ElSalvador,San_Sebastián_El_Chingo_16_5,2013-01-01,2013-12-31,13.342278442231413,-88.89086322384209,3.6,5.0,germinans,3.02868451788359
ElSalvador,San_Sebastián_El_Chingo_16_5,2013-01-01,2013-12-31,13.342278442231413,-88.89086322384209,1.43,4.0,mangle,0.324908985856995
ElSalvador,San_Sebastián_El_Chingo_16_5,2013-01-01,2013-12-31,13.342278442231413,-88.89086322384209,0.43,1.8,racemosa,0.0124035720195574
ElSalvador,San_Sebastián_El_Chingo_16_5,2013-01-01,2013-12-31,13.342278442231413,-88.89086322384209,0.5,2.0,mangle,0.0211451142701356
ElSalvador,San_Sebastián_El_Chingo_16_5,2013-01-01,2013-12-31,13.342278442231413,-88.89086322384209,4.42,5.0,racemosa,4.2017606263439
ElSalvador,San_Sebastián_El_Chingo_16_5,2013-01-01,2013-12-31,13.342278442231413,-88.89086322384209,4.6,6.0,racemosa,4.64269563196107
ElSalvador,San_Sebastián_El_Chingo_16_5,2013-01-01,2013-12-31,13.342278442231413,-88.89086322384209,2.31,5.0,mangle,1.13052240283872
ElSalvador,San_Sebastián_El_Chingo_16_5,2013-01-01,2013-12-31,13.342278442231413,-88.89086322384209,1.41,3.0,mangle,0.313225937724747
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,0.87,2.0,racemosa,0.0722227074900443
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,2.64,3.0,racemosa,1.15847175840889
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,4.43,5.0,racemosa,4.22556658221677
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,1.62,4.0,racemosa,0.341714313069576
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,1.4,2.0,racemosa,0.237244265029948
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,1.27,3.0,racemosa,0.185945184657034
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,1.1,2.0,racemosa,0.129824705653046
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,3.1,3.0,racemosa,1.73093144771476
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,1.65,3.0,racemosa,0.357754820464104
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,1.94,4.0,racemosa,0.536265624087704
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,2.96,4.0,racemosa,1.54207292240189
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,0.97,2.0,racemosa,0.0947992648274128
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,1.42,3.0,racemosa,0.245808272503441
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,0.95,2.0,racemosa,0.0899880097980246
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,1.46,4.0,racemosa,0.263486138756524
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,0.61,1.5,racemosa,0.0297303636420618
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,1.67,4.0,racemosa,0.368694629477171
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,0.81,2.0,racemosa,0.060407127
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,0.93,3.0,racemosa,0.0853263179467601
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,0.97,2.0,racemosa,0.0947992648274128
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,1.9,2.0,racemosa,0.509049055629317
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,3.98,5.0,racemosa,3.23283332204496
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,1.14,2.0,racemosa,0.141950773069557
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,1.34,3.0,racemosa,0.212636409157311
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,1.8,4.0,racemosa,0.444689521966956
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,1.25,3.0,racemosa,0.178710745389241
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,1.91,4.0,racemosa,0.515773532225024
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,0.69,2.0,racemosa,0.0404574364442141
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,2.34,4.0,racemosa,0.856870669420413
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,0.42,1.6,racemosa,0.0116949632036073
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,1.65,3.0,racemosa,0.357754820464104
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,1.22,2.0,racemosa,0.168180333907551
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,1.19,3.0,racemosa,0.15803127251723
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,2.7,3.0,racemosa,1.22542022562887
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,0.98,2.0,racemosa,0.0972614686067565
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,1.92,4.0,racemosa,0.522551026820273
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,1.51,4.0,racemosa,0.286627596503666
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,2.35,5.0,racemosa,0.866054633147324
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,0.92,2.0,mangle,0.103213469324899
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,0.92,2.0,racemosa,0.0830510642552504
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,1.38,3.0,germinans,0.303275860076441
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,2.33,4.0,racemosa,0.847745389012002
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,1.53,3.0,racemosa,0.296213065561967
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,1.33,3.0,racemosa,0.208691488231086
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,1.39,3.0,racemosa,0.233030428815637
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,1.3,2.0,racemosa,0.197121508719115
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,0.91,2.0,racemosa,0.080812606490532
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,1.68,3.0,racemosa,0.374238822515433
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,1.85,2.0,racemosa,0.476217065709184
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,1.16,1.7,racemosa,0.148258843061265
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,1.0,2.0,racemosa,0.1023
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,2.12,4.0,racemosa,0.669445591635383
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,3.13,5.0,racemosa,1.77311325977862
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,2.62,4.0,racemosa,1.1366555112254
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,2.5,4.0,racemosa,1.01094063948508
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,3.47,5.0,racemosa,2.29455948343402
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,1.39,2.0,racemosa,0.233030428815637
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,4.25,6.0,racemosa,3.80932440280308
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,0.71,2.0,racemosa,0.0434531740897334
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,1.39,3.0,racemosa,0.233030428815637
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,1.25,2.0,racemosa,0.178710745389241
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,1.9,2.2,racemosa,0.509049055629317
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,1.39,2.5,racemosa,0.233030428815637
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,1.42,4.0,racemosa,0.245808272503441
ElSalvador,El_Cañón_del_Bagre_17_1,2013-01-01,2013-12-31,13.25972,-88.82673,0.91,1.8,racemosa,0.080812606490532
ElSalvador,El_Cañón_del_Bagre_17_2,2013-01-01,2013-12-31,13.25972,-88.82673,0.55,1.7,racemosa,0.0229499824332041
ElSalvador,El_Cañón_del_Bagre_17_2,2013-01-01,2013-12-31,13.25972,-88.82673,1.0,1.8,racemosa,0.1023
ElSalvador,El_Cañón_del_Bagre_17_3,2013-01-01,2013-12-31,13.25972,-88.82673,2.21,4.0,germinans,0.939008432889089
ElSalvador,El_Cañón_del_Bagre_17_3,2013-01-01,2013-12-31,13.25972,-88.82673,4.15,5.0,germinans,4.26033223130435
ElSalvador,El_Cañón_del_Bagre_17_3,2013-01-01,2013-12-31,13.25972,-88.82673,1.18,3.0,germinans,0.20827869755858
ElSalvador,El_Cañón_del_Bagre_17_3,2013-01-01,2013-12-31,13.25972,-88.82673,2.58,4.0,germinans,1.36149274041415
ElSalvador,El_Cañón_del_Bagre_17_3,2013-01-01,2013-12-31,13.25972,-88.82673,3.8,3.0,racemosa,2.87961631353679
ElSalvador,El_Cañón_del_Bagre_17_3,2013-01-01,2013-12-31,13.25972,-88.82673,3.38,4.0,racemosa,2.14865844370848
ElSalvador,El_Cañón_del_Bagre_17_3,2013-01-01,2013-12-31,13.25972,-88.82673,3.24,5.0,racemosa,1.933028064
ElSalvador,El_Cañón_del_Bagre_17_3,2013-01-01,2013-12-31,13.25972,-88.82673,2.28,4.0,racemosa,0.802994833857253
ElSalvador,El_Cañón_del_Bagre_17_3,2013-01-01,2013-12-31,13.25972,-88.82673,2.61,5.0,racemosa,1.12584058949648
ElSalvador,El_Cañón_del_Bagre_17_3,2013-01-01,2013-12-31,13.25972,-88.82673,4.23,4.0,racemosa,3.76466687010314
ElSalvador,El_Cañón_del_Bagre_17_3,2013-01-01,2013-12-31,13.25972,-88.82673,0.4,1.5,racemosa,0.0103520321483272
ElSalvador,El_Cañón_del_Bagre_17_3,2013-01-01,2013-12-31,13.25972,-88.82673,2.12,2.0,racemosa,0.669445591635383
ElSalvador,El_Cañón_del_Bagre_17_3,2013-01-01,2013-12-31,13.25972,-88.82673,4.35,5.0,germinans,4.76982287872752
ElSalvador,El_Cañón_del_Bagre_17_3,2013-01-01,2013-12-31,13.25972,-88.82673,0.93,1.8,mangle,0.106155791167686
ElSalvador,El_Cañón_del_Bagre_17_3,2013-01-01,2013-12-31,13.25972,-88.82673,4.78,5.0,racemosa,5.11028798736805
ElSalvador,El_Cañón_del_Bagre_17_3,2013-01-01,2013-12-31,13.25972,-88.82673,0.86,2.5,germinans,0.0974819748175401
ElSalvador,El_Cañón_del_Bagre_17_3,2013-01-01,2013-12-31,13.25972,-88.82673,2.59,3.0,racemosa,1.10439655668518
ElSalvador,El_Cañón_del_Bagre_17_3,2013-01-01,2013-12-31,13.25972,-88.82673,2.38,4.0,germinans,1.12179301791069
ElSalvador,El_Cañón_del_Bagre_17_3,2013-01-01,2013-12-31,13.25972,-88.82673,1.11,3.0,racemosa,0.132795415056343
ElSalvador,El_Cañón_del_Bagre_17_3,2013-01-01,2013-12-31,13.25972,-88.82673,2.7,4.0,racemosa,1.22542022562887
ElSalvador,El_Cañón_del_Bagre_17_3,2013-01-01,2013-12-31,13.25972,-88.82673,2.11,4.0,racemosa,0.661579092426016
ElSalvador,El_Cañón_del_Bagre_17_3,2013-01-01,2013-12-31,13.25972,-88.82673,3.3,4.0,racemosa,2.02376687641875
ElSalvador,El_Cañón_del_Bagre_17_3,2013-01-01,2013-12-31,13.25972,-88.82673,1.82,4.0,racemosa,0.457145136438522
ElSalvador,El_Cañón_del_Bagre_17_3,2013-01-01,2013-12-31,13.25972,-88.82673,2.42,5.0,germinans,1.16757534058807
ElSalvador,El_Cañón_del_Bagre_17_3,2013-01-01,2013-12-31,13.25972,-88.82673,2.16,3.0,racemosa,0.701471468930374
ElSalvador,El_Cañón_del_Bagre_17_3,2013-01-01,2013-12-31,13.25972,-88.82673,3.15,5.0,racemosa,1.80157363757116
ElSalvador,El_Cañón_del_Bagre_17_3,2013-01-01,2013-12-31,13.25972,-88.82673,4.01,5.0,racemosa,3.29409837847938
ElSalvador,El_Cañón_del_Bagre_17_3,2013-01-01,2013-12-31,13.25972,-88.82673,2.56,3.5,racemosa,1.072693248
ElSalvador,El_Cañón_del_Bagre_17_3,2013-01-01,2013-12-31,13.25972,-88.82673,1.92,3.0,racemosa,0.522551026820273
ElSalvador,El_Cañón_del_Bagre_17_3,2013-01-01,2013-12-31,13.25972,-88.82673,3.2,6.0,racemosa,1.87391798557269
ElSalvador,El_Cañón_del_Bagre_17_3,2013-01-01,2013-12-31,13.25972,-88.82673,4.27,7.0,racemosa,3.85429828063619
ElSalvador,El_Cañón_del_Bagre_17_3,2013-01-01,2013-12-31,13.25972,-88.82673,0.55,2.0,racemosa,0.0229499824332041
ElSalvador,El_Cañón_del_Bagre_17_3,2013-01-01,2013-12-31,13.25972,-88.82673,1.4,2.5,racemosa,0.237244265029948
ElSalvador,El_Cañón_del_Bagre_17_3,2013-01-01,2013-12-31,13.25972,-88.82673,1.62,2.5,racemosa,0.341714313069576
ElSalvador,El_Cañón_del_Bagre_17_3,2013-01-01,2013-12-31,13.25972,-88.82673,2.22,4.0,racemosa,0.75120430797458
ElSalvador,El_Cañón_del_Bagre_17_3,2013-01-01,2013-12-31,13.25972,-88.82673,4.62,6.0,racemosa,4.69332439088875
ElSalvador,El_Cañón_del_Bagre_17_3,2013-01-01,2013-12-31,13.25972,-88.82673,1.6,3.0,mangle,0.435110917143538
ElSalvador,El_Cañón_del_Bagre_17_3,2013-01-01,2013-12-31,13.25972,-88.82673,2.99,3.0,racemosa,1.58144322314228
ElSalvador,El_Cañón_del_Bagre_17_3,2013-01-01,2013-12-31,13.25972,-88.82673,2.92,5.0,racemosa,1.49050268370718
ElSalvador,El_Cañón_del_Bagre_17_3,2013-01-01,2013-12-31,13.25972,-88.82673,2.98,3.0,racemosa,1.56825360270411
ElSalvador,El_Cañón_del_Bagre_17_3,2013-01-01,2013-12-31,13.25972,-88.82673,1.48,2.5,racemosa,0.272602555128632
ElSalvador,El_Cañón_del_Bagre_17_3,2013-01-01,2013-12-31,13.25972,-88.82673,1.71,3.0,racemosa,0.391170332940776
ElSalvador,El_Cañón_del_Bagre_17_3,2013-01-01,2013-12-31,13.25972,-88.82673,3.61,5.0,racemosa,2.533049277
ElSalvador,El_Cañón_del_Bagre_17_3,2013-01-01,2013-12-31,13.25972,-88.82673,0.96,2.0,germinans,0.126934300760891
ElSalvador,El_Cañón_del_Bagre_17_4,2013-01-01,2013-12-31,13.25972,-88.82673,3.41,3.0,racemosa,2.19665362370644
ElSalvador,El_Cañón_del_Bagre_17_4,2013-01-01,2013-12-31,13.25972,-88.82673,1.14,2.5,racemosa,0.141950773069557
ElSalvador,El_Cañón_del_Bagre_17_4,2013-01-01,2013-12-31,13.25972,-88.82673,2.19,3.0,racemosa,0.726082418530857
ElSalvador,El_Cañón_del_Bagre_17_4,2013-01-01,2013-12-31,13.25972,-88.82673,4.18,5.0,racemosa,3.65440215345672
ElSalvador,El_Cañón_del_Bagre_17_4,2013-01-01,2013-12-31,13.25972,-88.82673,1.15,2.1,racemosa,0.145084238498783
ElSalvador,El_Cañón_del_Bagre_17_4,2013-01-01,2013-12-31,13.25972,-88.82673,1.0,1.8,racemosa,0.1023
ElSalvador,El_Cañón_del_Bagre_17_4,2013-01-01,2013-12-31,13.25972,-88.82673,1.61,3.0,racemosa,0.33646533264979
ElSalvador,El_Cañón_del_Bagre_17_4,2013-01-01,2013-12-31,13.25972,-88.82673,1.18,2.8,racemosa,0.15473218273734
ElSalvador,El_Cañón_del_Bagre_17_4,2013-01-01,2013-12-31,13.25972,-88.82673,1.17,2.6,germinans,0.204067622090527
ElSalvador,El_Cañón_del_Bagre_17_4,2013-01-01,2013-12-31,13.25972,-88.82673,1.6,2.0,racemosa,0.331265028746471
ElSalvador,El_Cañón_del_Bagre_17_4,2013-01-01,2013-12-31,13.25972,-88.82673,0.86,2.0,racemosa,0.070165199087718
ElSalvador,El_Cañón_del_Bagre_17_4,2013-01-01,2013-12-31,13.25972,-88.82673,1.15,3.0,racemosa,0.145084238498783
ElSalvador,El_Cañón_del_Bagre_17_4,2013-01-01,2013-12-31,13.25972,-88.82673,2.72,3.0,racemosa,1.24823942031051
ElSalvador,El_Cañón_del_Bagre_17_5,2013-01-01,2013-12-31,13.25972,-88.82673,0.87,2.0,racemosa,0.0722227074900443
ElSalvador,El_Cañón_del_Bagre_17_5,2013-01-01,2013-12-31,13.25972,-88.82673,1.15,1.8,racemosa,0.145084238498783
ElSalvador,El_Cañón_del_Bagre_17_5,2013-01-01,2013-12-31,13.25972,-88.82673,3.93,4.5,racemosa,3.13225426780267
ElSalvador,El_Cañón_del_Bagre_17_5,2013-01-01,2013-12-31,13.25972,-88.82673,1.58,2.6,racemosa,0.321009844394296
ElSalvador,El_Cañón_del_Bagre_17_5,2013-01-01,2013-12-31,13.25972,-88.82673,2.19,5.0,racemosa,0.726082418530857
ElSalvador,El_Cañón_del_Bagre_17_5,2013-01-01,2013-12-31,13.25972,-88.82673,3.99,3.0,germinans,3.87670706146838
ElSalvador,El_Cañón_del_Bagre_17_5,2013-01-01,2013-12-31,13.25972,-88.82673,3.32,3.0,germinans,2.4937874588983
ElSalvador,El_Cañón_del_Bagre_17_5,2013-01-01,2013-12-31,13.25972,-88.82673,3.72,4.0,racemosa,2.73044217429632
ElSalvador,El_Cañón_del_Bagre_17_5,2013-01-01,2013-12-31,13.25972,-88.82673,2.28,3.0,racemosa,0.802994833857253
ElSalvador,El_Cañón_del_Bagre_17_5,2013-01-01,2013-12-31,13.25972,-88.82673,0.63,1.5,mangle,0.0385632345404791
ElSalvador,El_Cañón_del_Bagre_17_6,2013-01-01,2013-12-31,13.25972,-88.82673,1.46,3.0,racemosa,0.263486138756524
ElSalvador,El_Cañón_del_Bagre_17_6,2013-01-01,2013-12-31,13.25972,-88.82673,1.2,3.0,racemosa,0.161372210782402
ElSalvador,El_Cañón_del_Bagre_17_6,2013-01-01,2013-12-31,13.25972,-88.82673,2.26,5.0,racemosa,0.785500980675675
ElSalvador,El_Cañón_del_Bagre_17_6,2013-01-01,2013-12-31,13.25972,-88.82673,3.9,5.0,racemosa,3.07282021529524
ElSalvador,El_Cañón_del_Bagre_17_6,2013-01-01,2013-12-31,13.25972,-88.82673,0.9,2.0,racemosa,0.0786107441263597
ElSalvador,El_Cañón_del_Bagre_17_6,2013-01-01,2013-12-31,13.25972,-88.82673,2.4,4.0,racemosa,0.912859076314411
ElSalvador,El_Cañón_del_Bagre_17_6,2013-01-01,2013-12-31,13.25972,-88.82673,1.81,3.0,racemosa,0.450891523486524
ElSalvador,El_Cañón_del_Bagre_17_6,2013-01-01,2013-12-31,13.25972,-88.82673,1.92,4.0,racemosa,0.522551026820273
ElSalvador,El_Cañón_del_Bagre_17_6,2013-01-01,2013-12-31,13.25972,-88.82673,0.4,1.7,racemosa,0.0103520321483272
ElSalvador,El_Cañón_del_Bagre_17_6,2013-01-01,2013-12-31,13.25972,-88.82673,2.98,5.0,racemosa,1.56825360270411
ElSalvador,El_Cañón_del_Bagre_17_6,2013-01-01,2013-12-31,13.25972,-88.82673,0.86,2.0,racemosa,0.070165199087718
ElSalvador,El_Cañón_del_Bagre_17_6,2013-01-01,2013-12-31,13.25972,-88.82673,1.1,2.0,racemosa,0.129824705653046
ElSalvador,El_Cañón_del_Bagre_17_6,2013-01-01,2013-12-31,13.25972,-88.82673,0.45,1.5,racemosa,0.0138965475614674
ElSalvador,El_Cañón_del_Bagre_17_6,2013-01-01,2013-12-31,13.25972,-88.82673,0.46,1.8,racemosa,0.0146814926799118
ElSalvador,El_Cañón_del_Bagre_17_6,2013-01-01,2013-12-31,13.25972,-88.82673,0.75,2.0,racemosa,0.0498343493290208
ElSalvador,El_Cañón_del_Bagre_17_6,2013-01-01,2013-12-31,13.25972,-88.82673,1.95,4.0,racemosa,0.543203002900593
ElSalvador,El_Cañón_del_Bagre_17_6,2013-01-01,2013-12-31,13.25972,-88.82673,0.7,2.0,racemosa,0.0419392571500736
ElSalvador,El_Cañón_del_Bagre_17_6,2013-01-01,2013-12-31,13.25972,-88.82673,0.79,1.5,racemosa,0.0567470594497113
ElSalvador,El_Cañón_del_Bagre_17_6,2013-01-01,2013-12-31,13.25972,-88.82673,2.82,5.0,racemosa,1.36615005678715
ElSalvador,El_Cañón_del_Bagre_17_6,2013-01-01,2013-12-31,13.25972,-88.82673,3.35,5.0,racemosa,2.10129802005183
ElSalvador,El_Cañón_del_Bagre_17_6,2013-01-01,2013-12-31,13.25972,-88.82673,0.8,2.0,racemosa,0.0585599370491465
ElSalvador,El_Cañón_del_Bagre_17_6,2013-01-01,2013-12-31,13.25972,-88.82673,1.12,2.0,racemosa,0.135806541793008
ElSalvador,El_Cañón_del_Bagre_17_6,2013-01-01,2013-12-31,13.25972,-88.82673,0.43,3.0,racemosa,0.0124035720195574
ElSalvador,El_Cañón_del_Bagre_17_6,2013-01-01,2013-12-31,13.25972,-88.82673,1.4,2.5,racemosa,0.237244265029948
ElSalvador,El_Cañón_del_Bagre_17_6,2013-01-01,2013-12-31,13.25972,-88.82673,0.9,2.0,racemosa,0.0786107441263597
ElSalvador,El_Cañón_del_Bagre_17_6,2013-01-01,2013-12-31,13.25972,-88.82673,1.31,2.5,racemosa,0.200934204965136
ElSalvador,El_Cañón_del_Bagre_17_6,2013-01-01,2013-12-31,13.25972,-88.82673,2.21,4.0,racemosa,0.742773357952602
ElSalvador,El_Cañón_del_Bagre_17_6,2013-01-01,2013-12-31,13.25972,-88.82673,1.19,3.0,racemosa,0.15803127251723
ElSalvador,El_Cañón_del_Bagre_17_6,2013-01-01,2013-12-31,13.25972,-88.82673,2.87,5.0,racemosa,1.42751399792841
ElSalvador,El_Cañón_del_Bagre_17_6,2013-01-01,2013-12-31,13.25972,-88.82673,1.8,2.0,racemosa,0.444689521966956
ElSalvador,El_Cañón_del_Bagre_17_6,2013-01-01,2013-12-31,13.25972,-88.82673,1.44,3.0,racemosa,0.254555136
ElSalvador,El_Cañón_del_Bagre_17_6,2013-01-01,2013-12-31,13.25972,-88.82673,1.51,3.5,racemosa,0.286627596503666
ElSalvador,El_Cañón_del_Bagre_17_6,2013-01-01,2013-12-31,13.25972,-88.82673,3.94,5.0,racemosa,3.15221759087201
