date,longitude,latitude,nisar_value_hvhv,nisar_value_hhhh
2025-12-13T11:30:58.000000Z,-46.64021666666667,-0.8420833333333333,0.03145885467529297,0.07333850860595703
2025-12-13T11:30:58.000000Z,-46.640233333333335,-0.8421000000000001,0.03145885467529297,0.07333850860595703
2025-12-13T11:30:58.000000Z,-46.64025,-0.8421166666666667,0.03145885467529297,0.07333850860595703
2025-12-13T11:30:58.000000Z,-46.64026666666667,-0.8421333333333333,0.03145885467529297,0.07333850860595703
2025-12-13T11:30:58.000000Z,-46.640283333333336,-0.8421500000000001,0.0323486328125,0.19810867309570312
2025-12-13T11:30:58.000000Z,-46.6403,-0.8421666666666667,0.0323486328125,0.19810867309570312
2025-12-13T11:30:58.000000Z,-46.64031666666666,-0.8421833333333333,0.0323486328125,0.19810867309570312
2025-12-13T11:30:58.000000Z,-46.64033333333333,-0.8422,0.0323486328125,0.19810867309570312
2025-12-13T11:30:58.000000Z,-46.64035,-0.8422166666666667,0.0323486328125,0.19810867309570312
2025-12-13T11:30:58.000000Z,-46.640366666666665,-0.8422333333333333,0.0323486328125,0.19810867309570312
2025-12-13T11:30:58.000000Z,-46.64038333333333,-0.8422499999999999,0.0323486328125,0.19810867309570312
2025-12-13T11:30:58.000000Z,-46.6404,-0.8422666666666667,0.03355550765991211,0.2006988525390625
2025-12-13T11:30:58.000000Z,-46.64041666666667,-0.8422833333333333,0.03355550765991211,0.2006988525390625
2025-12-13T11:30:58.000000Z,-46.64043333333333,-0.8422999999999999,0.03355550765991211,0.2006988525390625
2025-12-13T11:30:58.000000Z,-46.64045,-0.8423166666666667,0.03355550765991211,0.2006988525390625
2025-12-13T11:30:58.000000Z,-46.64046666666667,-0.8423333333333333,0.01722097396850586,0.15013504028320312
2025-12-13T11:30:58.000000Z,-46.640483333333336,-0.8423499999999999,0.01722097396850586,0.15013504028320312
2025-12-13T11:30:58.000000Z,-46.6405,-0.8423666666666667,0.01722097396850586,0.15013504028320312
2025-12-13T11:30:58.000000Z,-46.64051666666667,-0.8423833333333334,0.01722097396850586,0.15013504028320312
2025-12-13T11:30:58.000000Z,-46.64053333333333,-0.8423999999999999,0.01722097396850586,0.15013504028320312
2025-12-13T11:30:58.000000Z,-46.64055,-0.8424166666666667,0.01722097396850586,0.15013504028320312
2025-12-13T11:30:58.000000Z,-46.640566666666665,-0.8424333333333334,0.01722097396850586,0.15013504028320312
2025-12-13T11:30:58.000000Z,-46.64058333333333,-0.8424499999999999,0.04087495803833008,0.15289688110351562
2025-12-13T11:30:58.000000Z,-46.6406,-0.8424666666666667,0.04087495803833008,0.15289688110351562
2025-12-13T11:30:58.000000Z,-46.640616666666666,-0.8424833333333334,0.04087495803833008,0.15289688110351562
2025-12-13T11:30:58.000000Z,-46.64063333333333,-0.8424999999999999,0.03226470947265625,0.12254714965820312
2025-12-13T11:30:58.000000Z,-46.64065,-0.8425166666666667,0.03226470947265625,0.12254714965820312
2025-12-13T11:30:58.000000Z,-46.64066666666667,-0.8425333333333334,0.03226470947265625,0.12254714965820312
2025-12-13T11:30:58.000000Z,-46.640683333333335,-0.8425499999999999,0.03226470947265625,0.12254714965820312
2025-12-13T11:30:58.000000Z,-46.6407,-0.8425666666666667,0.03226470947265625,0.12254714965820312
2025-12-13T11:30:58.000000Z,-46.64071666666667,-0.8425833333333334,0.03226470947265625,0.12254714965820312
2025-12-13T11:30:58.000000Z,-46.64073333333333,-0.8425999999999999,0.03226470947265625,0.12254714965820312
2025-12-13T11:30:58.000000Z,-46.64075,-0.8426166666666667,0.03226470947265625,0.12254714965820312
2025-12-13T11:30:58.000000Z,-46.64076666666666,-0.8426333333333333,0.023157358169555664,0.3224830627441406
2025-12-13T11:30:58.000000Z,-48.01373333333333,-0.74915,0.013186216354370117,0.10132312774658203
2025-12-13T11:30:58.000000Z,-48.01361666666666,-0.7493333333333333,0.011766552925109863,0.08235359191894531
2025-12-13T11:30:58.000000Z,-48.01355,-0.7494833333333334,0.03091287612915039,0.14752960205078125
2025-12-13T11:30:58.000000Z,-48.013333333333335,-0.7495666666666666,0.02244091033935547,0.06229352951049805
2025-12-13T11:30:58.000000Z,-48.013216666666665,-0.7497333333333334,0.02992391586303711,0.08927059173583984
2025-12-13T11:30:58.000000Z,-48.0131,-0.7498166666666666,0.021722793579101562,0.0868844985961914
2025-12-13T11:30:58.000000Z,-48.01373333333333,-0.74915,0.039832115173339844,0.08475780487060547
2025-12-13T11:30:58.000000Z,-48.01361666666666,-0.7493333333333333,0.03160715103149414,0.08686637878417969
2025-12-13T11:30:58.000000Z,-48.01355,-0.7494833333333334,0.035105228424072266,0.14918899536132812
2025-12-13T11:30:58.000000Z,-48.013333333333335,-0.7495666666666666,0.03526782989501953,0.1573009490966797
2025-12-13T11:30:58.000000Z,-48.013216666666665,-0.7497333333333334,0.06044578552246094,0.21085166931152344
2025-12-13T11:30:58.000000Z,-48.0131,-0.7498166666666666,0.014923930168151855,0.10951614379882812
